#         phi         beta*phi         <Nv>_phi        <delNv^2>             dydx
     -1.15500000     -0.46304860             NaN             NaN             NaN
     -1.15400000     -0.46264769             NaN             NaN             NaN
     -1.15300000     -0.46224678             NaN             NaN             NaN
     -1.15200000     -0.46184587             NaN             NaN             NaN
     -1.15100000     -0.46144496             NaN             NaN             NaN
     -1.15000000     -0.46104406             NaN             NaN             NaN
     -1.14900000     -0.46064315             NaN             NaN             NaN
     -1.14800000     -0.46024224             NaN             NaN             NaN
     -1.14700000     -0.45984133             NaN             NaN             NaN
     -1.14600000     -0.45944042             NaN             NaN             NaN
     -1.14500000     -0.45903952             NaN             NaN             NaN
     -1.14400000     -0.45863861             NaN             NaN             NaN
     -1.14300000     -0.45823770             NaN             NaN             NaN
     -1.14200000     -0.45783679             NaN             NaN             NaN
     -1.14100000     -0.45743589             NaN             NaN             NaN
     -1.14000000     -0.45703498             NaN             NaN             NaN
     -1.13900000     -0.45663407             NaN             NaN             NaN
     -1.13800000     -0.45623316             NaN             NaN             NaN
     -1.13700000     -0.45583225             NaN             NaN             NaN
     -1.13600000     -0.45543135             NaN             NaN             NaN
     -1.13500000     -0.45503044             NaN             NaN             NaN
     -1.13400000     -0.45462953             NaN             NaN             NaN
     -1.13300000     -0.45422862             NaN             NaN             NaN
     -1.13200000     -0.45382771             NaN             NaN             NaN
     -1.13100000     -0.45342681             NaN             NaN             NaN
     -1.13000000     -0.45302590             NaN             NaN             NaN
     -1.12900000     -0.45262499             NaN             NaN             NaN
     -1.12800000     -0.45222408             NaN             NaN             NaN
     -1.12700000     -0.45182318             NaN             NaN             NaN
     -1.12600000     -0.45142227             NaN             NaN             NaN
     -1.12500000     -0.45102136             NaN             NaN             NaN
     -1.12400000     -0.45062045             NaN             NaN             NaN
     -1.12300000     -0.45021954             NaN             NaN             NaN
     -1.12200000     -0.44981864             NaN             NaN             NaN
     -1.12100000     -0.44941773             NaN             NaN             NaN
     -1.12000000     -0.44901682             NaN             NaN             NaN
     -1.11900000     -0.44861591             NaN             NaN             NaN
     -1.11800000     -0.44821500             NaN             NaN             NaN
     -1.11700000     -0.44781410             NaN             NaN             NaN
